id,key,value,type
5769078292,traffic_sign,stop,regular
5769078297,direction,forward,regular
5769078297,highway,stop,regular
5769078302,direction,backward,regular
5769078302,highway,stop,regular
5769078307,direction,backward,regular
5769078307,highway,stop,regular
5769078312,traffic_sign,stop,regular
5769219131,natural,tree,regular
5769219136,natural,tree,regular
5769250056,housenumber,12422,addr
5769250056,state,TX,addr
5769250056,street,Wealdstone Drive,addr
5769250061,description,blue/white,regular
5769250061,emergency,fire_hydrant,regular
5769250061,type,pillar,fire_hydrant
5769250066,housenumber,12431,addr
5769250066,state,TX,addr
5769250066,street,Wealdstone Drive,addr
5769250071,housenumber,12423,addr
5769250071,state,TX,addr
5769250071,street,Wealdstone Drive,addr
5769250076,housenumber,12426,addr
5769250076,state,TX,addr
5769250076,street,Wealdstone Drive,addr
5769250081,housenumber,12315,addr
5769250081,state,TX,addr
5769250081,street,Wealdstone Drive,addr
5769250086,housenumber,12403,addr
5769250086,state,TX,addr
5769250086,street,Wealdstone Drive,addr
5769250091,housenumber,12527,addr
5769250091,state,TX,addr
5769250091,street,Wealdstone Drive,addr
5769250096,housenumber,12303,addr
5769250096,state,TX,addr
5769250096,street,Wealdstone Drive,addr
5769250101,housenumber,12314,addr
5769250101,state,TX,addr
5769250101,street,Wealdstone Drive,addr
5769483206,amenity,waste_basket,regular
5769483211,barrier,entrance,regular
5769483216,barrier,gate,regular
5769513028,amenity,fountain,regular
5769513153,highway,traffic_signals,regular
5769513153,traffic_signals,signal,regular
5769513153,direction,forward,traffic_signals
5769513229,advertising,billboard,regular
5769542854,advertising,billboard,regular
5769578285,crossing,traffic_signals,regular
5769578285,highway,crossing,regular
5769578290,crossing,traffic_signals,regular
5769578290,highway,crossing,regular
5769578295,crossing,traffic_signals,regular
5769578295,highway,crossing,regular
5769595167,highway,crossing,regular
5769641258,traffic_sign,stop,regular
5769641263,traffic_sign,stop,regular
5769643939,amenity,bench,regular
5769790992,highway,traffic_signals,regular
5769790992,traffic_signals,signal,regular
5769790992,direction,forward,traffic_signals
5769842424,highway,street_lamp,regular
5769842429,highway,street_lamp,regular
5769842434,highway,street_lamp,regular
5769842439,highway,street_lamp,regular
5769842444,highway,street_lamp,regular
5769842449,highway,street_lamp,regular
5769844854,highway,street_lamp,regular
5769844859,highway,street_lamp,regular
5769844869,highway,street_lamp,regular
5769844874,highway,street_lamp,regular
5769844879,highway,street_lamp,regular
5769844889,highway,street_lamp,regular
5769844894,highway,street_lamp,regular
5769844899,highway,street_lamp,regular
5769844904,highway,street_lamp,regular
5769844909,highway,street_lamp,regular
5769844914,highway,street_lamp,regular
5769844919,highway,street_lamp,regular
5769844924,highway,street_lamp,regular
5769844929,highway,street_lamp,regular
5769844934,highway,street_lamp,regular
5769844939,highway,street_lamp,regular
5769844944,highway,street_lamp,regular
5769844949,highway,street_lamp,regular
5769844954,highway,street_lamp,regular
5769844964,highway,street_lamp,regular
5769844969,highway,street_lamp,regular
5769844974,highway,street_lamp,regular
5769844979,highway,street_lamp,regular
5769844984,highway,street_lamp,regular
5769844989,highway,street_lamp,regular
5769844994,highway,street_lamp,regular
5769844999,highway,street_lamp,regular
5769863709,highway,street_lamp,regular
5769884702,man_made,tower,regular
5769884702,type,lighting,tower
5769884707,man_made,tower,regular
5769884707,type,lighting,tower
5769884712,man_made,tower,regular
5769884712,type,lighting,tower
5769884717,man_made,tower,regular
5769884717,type,lighting,tower
5769884722,man_made,tower,regular
5769884722,type,lighting,tower
5769884752,highway,street_lamp,regular
5769885057,highway,street_lamp,regular
5769885062,highway,street_lamp,regular
5769885067,highway,street_lamp,regular
5769885072,highway,street_lamp,regular
5769885077,highway,street_lamp,regular
5769885082,highway,street_lamp,regular
5769885087,man_made,tower,regular
5769885087,type,lighting,tower
5769885092,man_made,tower,regular
5769885092,type,lighting,tower
5769885097,man_made,tower,regular
5769885097,type,lighting,tower
5769885102,man_made,tower,regular
5769885102,type,lighting,tower
5769885107,man_made,tower,regular
5769885107,type,lighting,tower
5769885112,highway,street_lamp,regular
5769885117,highway,street_lamp,regular
5769885122,highway,street_lamp,regular
5769885127,highway,street_lamp,regular
5769885132,man_made,flagpole,regular
5769885137,man_made,flagpole,regular
5769890895,man_made,tower,regular
5769890895,type,lighting,tower
5769890900,man_made,tower,regular
5769890900,type,lighting,tower
5770760888,natural,tree,regular
5771229656,man_made,flagpole,regular
5771241419,leisure,sports_centre,regular
5771241419,name,East Bernard City Pool,regular
5771241419,sport,swimming,regular
5771241424,amenity,townhall,regular
5771241424,name,East Bernard City Hall,regular
5771241429,name,NAPA Auto Parts,regular
5771241429,shop,car_parts,regular
5771241434,name,East Bernard Milling,regular
5771241434,shop,agrarian,regular
5771241439,amenity,place_of_worship,regular
5771241439,name,First United Methodist Church,regular
5771241439,religion,christian,regular
5771274033,natural,tree,regular
5771284529,amenity,shelter,regular
5771284549,highway,street_lamp,regular
5771389668,access,no,regular
5771389668,amenity,parking,regular
5771389668,disabled,yes,capacity
5771389668,disabled,yes,regular
5771401504,access,no,regular
5771401504,amenity,parking,regular
5771401504,disabled,yes,capacity
5771401504,disabled,yes,regular
5771412177,access,no,regular
5771412177,amenity,parking_space,regular
5771412177,disabled,yes,capacity
5771412177,disabled,yes,regular
5771412182,access,no,regular
5771412182,amenity,parking,regular
5771412182,disabled,yes,capacity
5771412182,disabled,yes,regular
5771412187,access,no,regular
5771412187,amenity,parking,regular
5771412187,disabled,yes,capacity
5771412187,disabled,yes,regular
5771412192,access,no,regular
5771412192,amenity,parking,regular
5771412192,disabled,yes,capacity
5771412192,disabled,yes,regular
5771645710,access,no,regular
5771645710,amenity,parking,regular
5771645710,disabled,yes,capacity
5771645710,disabled,yes,regular
5771670989,access,no,regular
5771670989,amenity,parking,regular
5771670989,disabled,yes,capacity
5771670989,disabled,yes,regular
5771670995,access,no,regular
5771670995,amenity,parking,regular
5771670995,disabled,yes,capacity
5771670995,disabled,yes,regular
5771671000,access,no,regular
5771671000,amenity,parking,regular
5771671000,disabled,yes,capacity
5771671000,disabled,yes,regular
5771671005,access,no,regular
5771671005,amenity,parking,regular
5771671005,disabled,yes,capacity
5771671005,disabled,yes,regular
5771671022,access,no,regular
5771671022,amenity,parking,regular
5771671022,disabled,yes,capacity
5771671022,disabled,yes,regular
5771671032,access,no,regular
5771671032,amenity,parking,regular
5771671032,disabled,yes,capacity
5771671032,disabled,yes,regular
5771671037,access,no,regular
5771671037,amenity,parking,regular
5771671037,disabled,yes,capacity
5771671037,disabled,yes,regular
5771671042,access,no,regular
5771671042,amenity,parking,regular
5771671042,disabled,yes,capacity
5771671042,disabled,yes,regular
5771671047,access,no,regular
5771671047,amenity,parking,regular
5771671047,disabled,yes,capacity
5771671047,disabled,yes,regular
5771671052,access,no,regular
5771671052,amenity,parking,regular
5771671052,disabled,yes,capacity
5771671052,disabled,yes,regular
5771671157,access,no,regular
5771671157,amenity,parking,regular
5771671157,disabled,yes,capacity
5771671157,disabled,yes,regular
5771671162,access,no,regular
5771671162,amenity,parking,regular
5771671162,disabled,yes,capacity
5771671162,disabled,yes,regular
5771671167,access,no,regular
5771671167,amenity,parking,regular
5771671167,disabled,yes,capacity
5771671167,disabled,yes,regular
5771671172,access,no,regular
5771671172,amenity,parking,regular
5771671172,disabled,yes,capacity
5771671172,disabled,yes,regular
5771671177,access,no,regular
5771671177,amenity,parking,regular
5771671177,disabled,yes,capacity
5771671177,disabled,yes,regular
5771671182,access,no,regular
5771671182,amenity,parking,regular
5771671182,disabled,yes,capacity
5771671182,disabled,yes,regular
5771671187,access,no,regular
5771671187,amenity,parking,regular
5771671187,disabled,yes,capacity
5771671187,disabled,yes,regular
5771671192,access,no,regular
5771671192,amenity,parking,regular
5771671192,disabled,yes,capacity
5771671192,disabled,yes,regular
5771839631,highway,street_lamp,regular
5771839636,highway,street_lamp,regular
5771839641,highway,street_lamp,regular
5771839646,highway,street_lamp,regular
5771839651,man_made,tower,regular
5771839651,type,lighting,tower
5771840056,highway,street_lamp,regular
5771840061,highway,street_lamp,regular
5771840066,highway,street_lamp,regular
5771840071,highway,street_lamp,regular
5771840076,highway,street_lamp,regular
5771840081,access,no,regular
5771840081,amenity,parking,regular
5771840081,disabled,yes,capacity
5771840081,disabled,yes,regular
5771840086,highway,street_lamp,regular
5771840091,man_made,flagpole,regular
5771849397,highway,street_lamp,regular
5771849402,highway,street_lamp,regular
5771849407,man_made,flagpole,regular
5771849412,highway,street_lamp,regular
5771849417,highway,street_lamp,regular
5771849422,man_made,tower,regular
5771849422,type,lighting,tower
5771849427,man_made,tower,regular
5771849427,type,lighting,tower
5771849432,man_made,tower,regular
5771849432,type,lighting,tower
5771849437,man_made,tower,regular
5771849437,type,lighting,tower
5771849442,highway,street_lamp,regular
5771849447,highway,street_lamp,regular
5771849452,highway,street_lamp,regular
5771849457,highway,street_lamp,regular
5771849462,highway,street_lamp,regular
5771861746,amenity,parking_entrance,regular
5771876663,highway,street_lamp,regular
5771876678,natural,tree,regular
5771876683,natural,tree,regular
5771876688,natural,tree,regular
5771876693,natural,tree,regular
5771876698,natural,tree,regular
5771876703,natural,tree,regular
5771876708,natural,tree,regular
5771876713,natural,tree,regular
5771876718,natural,tree,regular
5771876723,natural,tree,regular
5771911526,natural,tree,regular
5771911531,natural,tree,regular
5771911536,natural,tree,regular
5771911541,natural,tree,regular
5771911546,natural,tree,regular
5771911551,natural,tree,regular
5771911556,natural,tree,regular
5771911561,natural,tree,regular
5771911566,natural,tree,regular
5771911571,natural,tree,regular
5771911576,natural,tree,regular
5771911581,natural,tree,regular
5771911586,natural,tree,regular
5771911591,natural,tree,regular
5771911596,natural,tree,regular
5771911601,natural,tree,regular
5771911606,natural,tree,regular
5771911611,natural,tree,regular
5771911616,natural,tree,regular
5771911621,natural,tree,regular
5771911626,natural,tree,regular
5771911631,natural,tree,regular
5771911636,natural,tree,regular
5771911641,natural,tree,regular
5771911646,natural,tree,regular
5771911651,natural,tree,regular
5771911656,natural,tree,regular
5771911661,natural,tree,regular
5771911746,highway,street_lamp,regular
5771911811,natural,tree,regular
5771919682,man_made,tower,regular
5771919682,type,lighting,tower
5771919687,man_made,tower,regular
5771919687,type,lighting,tower
5771919692,man_made,tower,regular
5771919692,type,lighting,tower
5771990943,highway,street_lamp,regular
5771990948,highway,street_lamp,regular
5771990953,highway,street_lamp,regular
5771990958,highway,street_lamp,regular
5772130382,highway,street_lamp,regular
5772130387,highway,street_lamp,regular
5772130392,highway,street_lamp,regular
5772130397,highway,street_lamp,regular
5772130402,highway,street_lamp,regular
5772130407,highway,street_lamp,regular
5772130412,highway,street_lamp,regular
5772130417,highway,street_lamp,regular
5772130452,highway,street_lamp,regular
5772130557,highway,street_lamp,regular
5772130562,highway,street_lamp,regular
5772130567,highway,street_lamp,regular
5772130572,highway,street_lamp,regular
5772130577,highway,street_lamp,regular
5772130582,highway,street_lamp,regular
5772130587,highway,street_lamp,regular
5772130592,natural,tree,regular
5772130597,natural,tree,regular
5772130602,natural,tree,regular
5772130607,natural,tree,regular
5772130617,highway,street_lamp,regular
5772130622,natural,tree,regular
5772130627,natural,tree,regular
5772130632,highway,street_lamp,regular
5772130637,natural,tree,regular
5772130651,natural,tree,regular
5772130862,natural,tree,regular
5772130891,natural,tree,regular
5772130921,natural,tree,regular
5772130932,natural,tree,regular
5772130950,natural,tree,regular
5772131255,natural,tree,regular
5772131272,natural,tree,regular
5772131277,natural,tree,regular
5772131298,access,no,regular
5772131298,amenity,parking,regular
5772131298,disabled,yes,capacity
5772131298,disabled,yes,regular
5772131303,access,no,regular
5772131303,amenity,parking,regular
5772131303,disabled,yes,capacity
5772131303,disabled,yes,regular
5772131308,access,no,regular
5772131308,amenity,parking,regular
5772131308,disabled,yes,capacity
5772131308,disabled,yes,regular
5772131313,access,no,regular
5772131313,amenity,parking,regular
5772131313,disabled,yes,capacity
5772131313,disabled,yes,regular
5772131318,access,no,regular
5772131318,amenity,parking,regular
5772131318,disabled,yes,capacity
5772131318,disabled,yes,regular
5772131323,access,no,regular
5772131323,amenity,parking,regular
5772131323,disabled,yes,capacity
5772131323,disabled,yes,regular
5772131328,access,no,regular
5772131328,amenity,parking,regular
5772131328,disabled,yes,capacity
5772131328,disabled,yes,regular
5772131333,access,no,regular
5772131333,amenity,parking,regular
5772131333,disabled,yes,capacity
5772131333,disabled,yes,regular
5772131508,barrier,gate,regular
5772147618,natural,tree,regular
5772147858,natural,tree,regular
5772147873,natural,tree,regular
5774070816,natural,tree,regular
5774070821,natural,tree,regular
5774070826,natural,tree,regular
5774070831,natural,tree,regular
5774070836,natural,tree,regular
5774070841,natural,tree,regular
5774070846,natural,tree,regular
5774206478,highway,street_lamp,regular
5774206483,highway,street_lamp,regular
5774206488,highway,street_lamp,regular
5774206493,highway,street_lamp,regular
5774206498,highway,street_lamp,regular
5774206503,highway,street_lamp,regular
5774206508,highway,street_lamp,regular
5774206513,highway,street_lamp,regular
5774206518,highway,street_lamp,regular
5774206523,highway,street_lamp,regular
5774225065,natural,tree,regular
5774225070,natural,tree,regular
5774225075,natural,tree,regular
5774225089,natural,tree,regular
5774237334,natural,tree,regular
5774255801,natural,tree,regular
5774255806,leisure,picnic_table,regular
5774255811,leisure,picnic_table,regular
5774255816,leisure,picnic_table,regular
5774255821,natural,tree,regular
5774255826,natural,tree,regular
5774365983,bus,yes,regular
5774365983,highway,bus_stop,regular
5774365983,public_transport,platform,regular
5775182354,amenity,waste_basket,regular
5777814572,amenity,waste_basket,regular
5777814587,amenity,waste_basket,regular
5777814592,highway,street_lamp,regular
5777814597,highway,street_lamp,regular
5777814602,highway,street_lamp,regular
5777814607,amenity,waste_basket,regular
5777814612,highway,street_lamp,regular
5777814617,highway,street_lamp,regular
5777864669,highway,street_lamp,regular
5777864704,highway,street_lamp,regular
5777864854,highway,street_lamp,regular
5777864859,highway,street_lamp,regular
5777864864,highway,street_lamp,regular
5777864869,highway,street_lamp,regular
5777864874,highway,street_lamp,regular
5777864879,highway,street_lamp,regular
5777864924,highway,street_lamp,regular
5777864929,highway,street_lamp,regular
5777865018,highway,street_lamp,regular
5777865666,leisure,picnic_table,regular
5777865671,amenity,bbq,regular
5777865676,leisure,picnic_table,regular
5777865681,leisure,picnic_table,regular
5777865686,amenity,waste_basket,regular
5777865691,amenity,waste_basket,regular
5777865696,amenity,waste_basket,regular
5777887160,highway,crossing,regular
5777899986,crossing,zebra,regular
5777899986,highway,crossing,regular
5777910020,highway,street_lamp,regular
5777910030,highway,street_lamp,regular
5777910035,highway,street_lamp,regular
5777910040,highway,street_lamp,regular
5777914465,highway,street_lamp,regular
5778149213,natural,tree,regular
5778149218,natural,tree,regular
5778149223,natural,tree,regular
5778166539,natural,tree,regular
5778166544,natural,tree,regular
5778166549,natural,tree,regular
5778166654,natural,tree,regular
5778178428,natural,tree,regular
5778178433,natural,tree,regular
5778178663,natural,tree,regular
5778180966,natural,tree,regular
5778180971,natural,tree,regular
5778180976,natural,tree,regular
5778180981,natural,tree,regular
5778259020,amenity,bench,regular
5778315889,access,private,regular
5778315889,barrier,gate,regular
5778338133,natural,tree,regular
5778351535,natural,tree,regular
5778351540,natural,tree,regular
5778351550,natural,tree,regular
5778351655,natural,tree,regular
5778356260,natural,tree,regular
5778356265,natural,tree,regular
5778356270,natural,tree,regular
5778356275,natural,tree,regular
5778501062,barrier,gate,regular
5778530862,access,private,regular
5778530862,barrier,gate,regular
5778756561,noexit,yes,regular
5778772834,barrier,gate,regular
5778772849,barrier,gate,regular
5778996710,access,private,regular
5778996710,barrier,gate,regular
5780080102,highway,turning_circle,regular
5780080122,highway,turning_circle,regular
5780085302,highway,turning_circle,regular
5780101671,highway,street_lamp,regular
5780101676,highway,street_lamp,regular
5780101681,highway,street_lamp,regular
5780101686,highway,street_lamp,regular
5780287986,natural,tree,regular
5780287991,natural,tree,regular
5780287996,natural,tree,regular
5780288001,natural,tree,regular
5780505790,historic,monument,regular
5780513660,crossing,zebra,regular
5780513660,highway,crossing,regular
5780516140,direction,forward,regular
5780516140,highway,stop,regular
5780547693,highway,street_lamp,regular
5780547698,highway,street_lamp,regular
5780547708,highway,street_lamp,regular
5780547718,highway,street_lamp,regular
5780547723,highway,street_lamp,regular
5780547728,access,no,regular
5780547728,amenity,parking,regular
5780547728,disabled,yes,capacity
5780547728,disabled,yes,regular
5780553276,access,no,regular
5780553276,amenity,parking,regular
5780553276,disabled,yes,capacity
5780553276,disabled,yes,regular
5780553281,access,no,regular
5780553281,amenity,parking,regular
5780553281,disabled,yes,capacity
5780553281,disabled,yes,regular
5780553286,access,no,regular
5780553286,amenity,parking,regular
5780553286,disabled,yes,capacity
5780553286,disabled,yes,regular
5780553291,access,no,regular
5780553291,amenity,parking,regular
5780553291,disabled,yes,capacity
5780553291,disabled,yes,regular
5780553296,access,no,regular
5780553296,amenity,parking,regular
5780553296,disabled,yes,capacity
5780553296,disabled,yes,regular
5780559806,highway,street_lamp,regular
5780559811,highway,street_lamp,regular
5780559816,highway,street_lamp,regular
5780559826,power,pole,regular
5780559831,power,pole,regular
5780559836,power,pole,regular
5780559841,power,pole,regular
5780559846,power,pole,regular
5780559851,power,pole,regular
5780559956,power,pole,regular
5780563024,power,pole,regular
5780563034,highway,street_lamp,regular
5780563039,power,pole,regular
5780563044,power,pole,regular
5780572374,power,pole,regular
5780658271,barrier,gate,regular
5780658326,barrier,gate,regular
5780707939,access,private,regular
5780707939,barrier,gate,regular
5780733699,access,private,regular
5780733699,barrier,gate,regular
5780895719,access,private,regular
5780895719,barrier,gate,regular
5780953942,noexit,yes,regular
5780956152,access,private,regular
5780956152,barrier,gate,regular
5780970146,barrier,gate,regular
5780971873,barrier,gate,regular
5780971873,foot,private,regular
5780980596,barrier,gate,regular
5780980626,barrier,gate,regular
5781003974,barrier,gate,regular
5781108366,noexit,yes,regular
5781331951,access,private,regular
5781331951,barrier,gate,regular
5781333689,access,private,regular
5781333689,barrier,gate,regular
5781564961,barrier,gate,regular
5781797419,city,Houston,addr
5781797419,housenumber,11819,addr
5781797419,postcode,77086,addr
5781797419,state,TX,addr
5781797419,street,W Montgomery Road,addr
5781797419,fax,+1 281-445-5176,regular
5781797419,name,Robinson Water Well Service Inc,regular
5781797419,phone,+1 281-445-5661,regular
5781797419,website,http://www.robinsonwaterwell.com,regular
5782176040,man_made,water_tower,regular
5782699533,highway,crossing,regular
5782699798,highway,turning_circle,regular
5782979835,artist_name,Juan Barbosa & Miranda Miller,regular
5782979835,artwork_type,painting,regular
5782979835,name,Human Ingenuity,regular
5782979835,tourism,artwork,regular
5783121861,barrier,gate,regular
5783306331,barrier,gate,regular
5783399316,access,private,regular
5783399316,barrier,gate,regular
5783539950,access,private,regular
5783539950,barrier,gate,regular
5783629750,access,private,regular
5783629750,barrier,gate,regular
5783722019,barrier,gate,regular
5784203740,natural,tree,regular
5784203745,natural,tree,regular
5784203750,natural,tree,regular
5785475669,natural,tree,regular
5785932784,barrier,gate,regular
5785955159,natural,tree,regular
5785955164,natural,tree,regular
5785955179,natural,tree,regular
5786016651,natural,tree,regular
5786016656,natural,tree,regular
5786051508,access,private,regular
5786051508,barrier,gate,regular
5786069447,natural,tree,regular
5786069452,natural,tree,regular
5786071357,natural,tree,regular
5786071362,natural,tree,regular
5786116948,natural,tree,regular
5786117178,natural,tree,regular
5786117183,natural,tree,regular
5786117188,natural,tree,regular
5786117193,natural,tree,regular
5786647955,barrier,gate,regular
5786660392,access,private,regular
5786660392,barrier,gate,regular
5786681929,access,private,regular
5786681929,barrier,gate,regular
5787112102,barrier,gate,regular
5787590720,highway,crossing,regular
5788147360,natural,tree,regular
5788147365,natural,tree,regular
5788147385,natural,tree,regular
5788147390,natural,tree,regular
5788316991,barrier,gate,regular
5788593576,access,private,regular
5788593576,barrier,gate,regular
5788593586,access,private,regular
5788593586,barrier,gate,regular
5788593596,access,private,regular
5788593596,barrier,gate,regular
5788593611,access,private,regular
5788593611,barrier,gate,regular
5788613994,access,private,regular
5788613994,barrier,gate,regular
5788864927,access,private,regular
5788864927,barrier,gate,regular
5789083157,access,private,regular
5789083157,barrier,gate,regular
5789083187,access,private,regular
5789083187,barrier,gate,regular
5789218053,access,private,regular
5789218053,barrier,gate,regular
5789525198,access,private,regular
5789525198,barrier,gate,regular
5789982273,highway,turning_circle,regular
5789982293,highway,turning_circle,regular
5789982338,highway,turning_circle,regular
5789982378,highway,turning_circle,regular
5789982388,highway,turning_circle,regular
5790199560,amenity,fountain,regular
5790207643,city,Houston,addr
5790207643,housenumber,14008,addr
5790207643,postcode,77079,addr
5790207643,state,TX,addr
5790207643,street,Memorial Drive,addr
5790207643,unit,B,addr
5790207643,amenity,restaurant,regular
5790207643,cuisine,asian,regular
5790207643,name,Pei Wei,regular
5790207648,city,Houston,addr
5790207648,housenumber,14027,addr
5790207648,postcode,77079,addr
5790207648,state,TX,addr
5790207648,street,Memorial Drive,addr
5790207648,amenity,post_office,regular
5790207648,name,The UPS Store,regular
5790208253,city,Houston,addr
5790208253,housenumber,14090,addr
5790208253,postcode,77079,addr
5790208253,state,TX,addr
5790208253,street,Memorial Drive,addr
5790208253,unit,B,addr
5790208253,description,Children's Gym,regular
5790208253,leisure,fitness_centre,regular
5790208253,name,The Little Gym,regular
5790316955,barrier,gate,regular
5790317024,access,no,regular
5790317024,amenity,parking,regular
5790317024,disabled,yes,capacity
5790317024,disabled,yes,regular
5790317044,access,no,regular
5790317044,amenity,parking,regular
5790317044,disabled,yes,capacity
5790317044,disabled,yes,regular
5790317079,access,no,regular
5790317079,barrier,gate,regular
5790507271,crossing,zebra,regular
5790507271,highway,crossing,regular
5790578276,amenity,fountain,regular
5790971048,highway,turning_circle,regular
5792620043,highway,street_lamp,regular
5792620048,highway,street_lamp,regular
5792621043,highway,street_lamp,regular
5792621048,access,no,regular
5792621048,amenity,parking,regular
5792621048,disabled,yes,capacity
5792621048,disabled,yes,regular
5792621078,highway,street_lamp,regular
5792621083,highway,street_lamp,regular
5792702096,natural,tree,regular
5792751409,city,Houston,addr
5792751409,housenumber,3408,addr
5792751409,postcode,77018,addr
5792751409,state,TX,addr
5792751409,street,North Shepherd Drive,addr
5792751409,amenity,veterinary,regular
5792751409,name,Garden Oaks Veterinary Clinic,regular
5794795387,access,private,regular
5794795387,barrier,gate,regular
5794876582,barrier,gate,regular
5794893605,access,private,regular
5794893605,barrier,gate,regular
5794906006,access,private,regular
5794906006,barrier,gate,regular
5795026903,access,private,regular
5795026903,barrier,gate,regular
5795026918,barrier,gate,regular
5795027900,access,private,regular
5795027900,barrier,gate,regular
5795094117,barrier,gate,regular
5795157475,barrier,gate,regular
5795157521,barrier,gate,regular
5795481849,barrier,gate,regular
5795603261,barrier,gate,regular
5795719862,access,private,regular
5795719862,barrier,gate,regular
5797583798,access,private,regular
5797583798,barrier,gate,regular
5797583833,access,private,regular
5797583833,barrier,gate,regular
5797649706,barrier,gate,regular
5797651131,barrier,gate,regular
5797656969,barrier,gate,regular
5797712738,access,private,regular
5797712738,barrier,gate,regular
5797724682,access,private,regular
5797724682,barrier,gate,regular
5797823142,barrier,gate,regular
5797936952,access,private,regular
5797936952,barrier,gate,regular
5797996811,access,private,regular
5797996811,barrier,gate,regular
5798219445,noexit,yes,regular
5798458644,access,private,regular
5798458644,barrier,gate,regular
5798521856,city,Seabrook,addr
5798521856,housenumber,2511,addr
5798521856,postcode,77586,addr
5798521856,state,TX,addr
5798521856,street,NASA Road 1,addr
5798521856,unit,102,addr
5798521856,description,Nursing Training School,regular
5798521856,name,Active Nursing Assistant Training of Clear Lake,regular
5798521856,office,company,regular
5798521856,phone,+1-832-265-2824,regular
5798521856,website,https://activenursingassistant.com/,regular
5798569732,access,private,regular
5798569732,barrier,gate,regular
5799092778,access,private,regular
5799092778,barrier,gate,regular
5800082243,highway,turning_circle,regular
5800082248,highway,turning_circle,regular
5800082358,highway,turning_circle,regular
5800082373,highway,turning_circle,regular
5800094773,barrier,gate,regular
5800299644,barrier,gate,regular
5800326222,access,private,regular
5800326222,barrier,gate,regular
5800350853,barrier,gate,regular
5800389888,barrier,gate,regular
5800529159,access,private,regular
5800529159,barrier,gate,regular
5800818780,barrier,gate,regular
5800859489,barrier,gate,regular
5802124169,highway,turning_loop,regular
5802603416,barrier,gate,regular
5802646243,access,private,regular
5802646243,barrier,gate,regular
5802655945,crossing,marked,regular
5802655945,highway,crossing,regular
5802656465,crossing,marked,regular
5802656465,highway,crossing,regular
5802656470,crossing,marked,regular
5802656470,highway,crossing,regular
5802656475,crossing,marked,regular
5802656475,highway,crossing,regular
5802727743,barrier,gate,regular
5803828553,access,private,regular
5803828553,barrier,gate,regular
5804365654,barrier,gate,regular
5805623236,natural,tree,regular
5805743287,barrier,gate,regular
5805839829,barrier,gate,regular
5805954889,access,private,regular
5805954889,barrier,gate,regular
5805967198,access,private,regular
5805967198,barrier,gate,regular
5805995256,barrier,gate,regular
5806008728,access,private,regular
5806008728,barrier,gate,regular
5806008733,access,private,regular
5806008733,barrier,gate,regular
5806087036,barrier,gate,regular
5806326167,highway,turning_circle,regular
5806369804,barrier,gate,regular
5806427382,access,private,regular
5806427382,barrier,gate,regular
5808394958,city,New Caney,addr
5808394958,housenumber,21524,addr
5808394958,postcode,77357,addr
5808394958,state,TX,addr
5808394958,street,Market Place Drive,addr
5808394958,beauty,cosmetics,regular
5808394958,brand,Ulta Beauty,regular
5808394958,wikidata,Q7880076,brand
5808394958,wikipedia,en:Ulta Beauty,brand
5808394958,name,Ulta Beauty,regular
5808394958,opening_hours,Mo-Sa 10:00-21:00; Su 11:00-18:00,regular
5808394958,phone,+1-281-747-3122,regular
5808394958,shop,cosmetics,regular
5808394958,website,https://www.ulta.com/stores/new-caney-tx-1422,regular
5810504243,natural,tree,regular
5810504248,natural,tree,regular
5810504568,natural,tree,regular
5810504573,natural,tree,regular
5811321236,barrier,gate,regular
5811616805,leisure,picnic_table,regular
5811752860,barrier,gate,regular
5812107491,access,private,regular
5812107491,barrier,gate,regular
5812245349,barrier,gate,regular
5813317178,sign,monument,regular
5813407240,sign,monument,regular
5813600814,leisure,picnic_table,regular
5813600844,natural,tree,regular
5813600849,natural,tree,regular
5813734302,access,private,regular
5813734302,barrier,gate,regular
5813744738,barrier,gate,regular
5813829722,leisure,picnic_table,regular
5813829727,leisure,picnic_table,regular
5813898218,access,private,regular
5813898218,barrier,gate,regular
5813943725,highway,crossing,regular
5813944165,amenity,fountain,regular
5814222523,barrier,gate,regular
5814351141,barrier,gate,regular
5814447510,access,private,regular
5814447510,barrier,gate,regular
5815450320,leisure,picnic_table,regular
5816156133,barrier,gate,regular
5816326805,city,New Caney,addr
5816326805,housenumber,1714,addr
5816326805,postcode,77357,addr
5816326805,state,TX,addr
5816326805,street,Roman Forest Boulevard,addr
5816326805,unit,A,addr
5816326805,name,Creative Hair Salon,regular
5816326805,phone,+1-832-445-6741,regular
5816326805,shop,hairdresser,regular
5816651308,highway,turning_loop,regular
5816651318,highway,turning_loop,regular
5816651468,highway,turning_loop,regular
5816651473,highway,turning_loop,regular
5816730330,barrier,gate,regular
5816730345,barrier,gate,regular
5816778860,barrier,gate,regular
5816841027,barrier,gate,regular
5816874534,barrier,gate,regular
5816883504,barrier,gate,regular
5816953485,access,private,regular
5816953485,barrier,gate,regular
5816953490,access,private,regular
5816953490,barrier,gate,regular
5816953505,access,private,regular
5816953505,barrier,gate,regular
5817129152,access,private,regular
5817129152,barrier,gate,regular
5817129157,access,private,regular
5817129157,barrier,gate,regular
5817129302,access,private,regular
5817129302,barrier,gate,regular
5817129322,access,private,regular
5817129322,barrier,gate,regular
5817245208,barrier,gate,regular
5817293904,barrier,gate,regular
5817452360,barrier,gate,regular
5817453483,barrier,gate,regular
5817502642,access,private,regular
5817502642,barrier,gate,regular
